STATISTIC_CODE,Statistic,CSOED_3409,Electoral_Division,TLISTA1,CensusYear,UNIT,VALUE,GUID,ED_ID
FP009C01,Population - 2016,23093,"Ardmayle, Co.Tipperary, ",2022,2022,Number,577.0,2AE196291A1513A3E055000000000001,217007
FP009C01,Population - 2016,14088,"Templetown, Co.Wexford, ",2022,2022,Number,577.0,2AE196291EE713A3E055000000000001,247109
FP009C01,Population - 2016,32093,"Scrabby, Co.Cavan, ",2022,2022,Number,609.0,2AE196291DDC13A3E055000000000001,27078
FP009C01,Population - 2016,33028,"Tullynaught, Co.Donegal, ",2022,2022,Number,609.0,2AE1962920EE13A3E055000000000001,57146
FP009C01,Population - 2016,21123,"Loghill, Co.Limerick, ",2022,2022,Number,673.0,2AE1962917C313A3E055000000000001,127108
FP009C01,Population - 2016,29133,"An Corrán, Co.Mayo, ",2022,2022,Number,673.0,2AE19629196E13A3E055000000000001,157060
FP009C01,Population - 2016,18212,"Cill na Martra, Co.Cork, ",2022,2022,Number,673.0,2AE1962921E713A3E055000000000001,47214
FP009C01,Population - 2016,32057,"Denn, Co.Cavan, ",2022,2022,Number,705.0,2AE196291DFB13A3E055000000000001,27035
FP009C01,Population - 2016,33073,"Castlecary, Co.Donegal, ",2022,2022,Number,705.0,2AE19629206C13A3E055000000000001,57027
FP009C01,Population - 2016,27084,"Beagh, Co.Galway, ",2022,2022,Number,705.0,2AE19629209913A3E055000000000001,67033
FP009C01,Population - 2016,13062,"Castletown, Co.Westmeath, ",2022,2022,Number,737.0,2AE196291B4C13A3E055000000000001,237025
FP009C01,Population - 2016,14083,"Oldcourt, Co.Wexford, ",2022,2022,Number,737.0,2AE196291EB013A3E055000000000001,247095
FP009C01,Population - 2016,16115,"Kilseily, Co.Clare, ",2022,2022,Number,737.0,2AE196291FFD13A3E055000000000001,37100
FP009C01,Population - 2016,17034,"Gurranebraher A, Co.Cork, ",2022,2022,Number,769.0,2AE19629217F13A3E055000000000001,48035
FP009C01,Population - 2016,27093,"Killeenavarra, Co.Galway, ",2022,2022,Number,801.0,2AE1962922DA13A3E055000000000001,67129
FP009C01,Population - 2016,17017,"City Hall A, Co.Cork, ",2022,2022,Number,833.0,2AE19629216313A3E055000000000001,48017
FP009C01,Population - 2016,14098,"Bridgetown, Co.Wexford, ",2022,2022,Number,865.0,2AE196291E6E13A3E055000000000001,247028
FP009C01,Population - 2016,33083,"Illies, Co.Donegal, ",2022,2022,Number,865.0,2AE19629209D13A3E055000000000001,57088
FP009C01,Population - 2016,09054,"Newtown Forbes, Co.Longford, ",2022,2022,Number,897.0,2AE19629194213A3E055000000000001,137053
FP009C01,Population - 2016,30071,"Frenchpark, Co.Roscommon, ",2022,2022,Number,897.0,2AE196291A0213A3E055000000000001,197062
FP009C01,Population - 2016,23110,"Kilpatrick, Co.Tipperary, ",2022,2022,Number,897.0,2AE196291C0913A3E055000000000001,217110
FP009C01,Population - 2016,06054,"Thomastown, Co.Kildare, ",2022,2022,Number,929.0,2AE19629229013A3E055000000000001,87085
FP009C01,Population - 2016,11077,"Gallow, Co.Meath, ",2022,2022,Number,961.0,2AE19629189013A3E055000000000001,167031
FP009C01,Population - 2016,24023,"Lisduggan, Co.Waterford, ",2022,2022,Number,993.0,2AE196291BA813A3E055000000000001,228022
FP009C01,Population - 2016,14121,"Taghmon, Co.Wexford, ",2022,2022,Number,1026.0,2AE196291EDA13A3E055000000000001,247107
FP009C01,Population - 2016,33104,"Kincraigy, Co.Donegal, ",2022,2022,Number,1026.0,2AE1962920D213A3E055000000000001,57101
FP009C01,Population - 2016,14054,"Kilcomb, Co.Wexford, ",2022,2022,Number,1090.0,2AE196291E2E13A3E055000000000001,247061
FP009C01,Population - 2016,34057,"Emyvale, Co.Monaghan, ",2022,2022,Number,1218.0,2AE196291A4C13A3E055000000000001,177042
FP009C01,Population - 2016,27064,"Stradbally, Co.Galway, ",2022,2022,Number,1218.0,2AE19629232613A3E055000000000001,67204
FP009C01,Population - 2016,17003,"Ballinlough C, Co.Cork, ",2022,2022,Number,1474.0,2AE19629214D13A3E055000000000001,48003
FP009C01,Population - 2016,26014,"Nuns Island, Co.Galway, ",2022,2022,Number,1474.0,2AE19629237413A3E055000000000001,68014
FP009C01,Population - 2016,03028,"Tallaght-Avonbeg, Co.Dublin, ",2022,2022,Number,1538.0,2AE196291CB313A3E055000000000001,267136
FP009C01,Population - 2016,15039,"Aughrim, Co.Wicklow, ",2022,2022,Number,1858.0,2AE196291E6A13A3E055000000000001,257005
FP009C01,Population - 2016,16029,"Doora, Co.Clare, ",2022,2022,Number,1986.0,2AE196291FD313A3E055000000000001,37050
FP009C01,Population - 2016,26015,"Rahoon, Co.Galway, ",2022,2022,Number,3076.0,2AE19629237513A3E055000000000001,68015
FP009C01,Population - 2016,21059,"Castleconnell, Co.Limerick, ",2022,2022,Number,3332.0,2AE19629178013A3E055000000000001,127041
FP009C01,Population - 2016,02105,"Drumfinn, Co.Dublin, ",2022,2022,Number,3588.0,2AE196291D6813A3E055000000000001,268061
FP009C01,Population - 2016,05039,"Dundrum-Sandyford, Co.Dublin, ",2022,2022,Number,7688.0,2AE196291D5C13A3E055000000000001,267080
FP009C01,Population - 2016,17048,"Montenotte B, Co.Cork, ",2022,2022,Number,2437.0,2AE19629219313A3E055000000000001,48048
FP009C01,Population - 2016,22049,"Newport, Co.Tipperary, ",2022,2022,Number,2949.0,2AE196291C7A13A3E055000000000001,217139
FP009C01,Population - 2016,05064,"Stillorgan-Kilmacud, Co.Dublin, ",2022,2022,Number,3973.0,2AE196291CA113A3E055000000000001,267125
FP009C01,Population - 2016,08041,"Ballybrittas, Co.Laois, ",2022,2022,Number,1283.0,2AE1962916A213A3E055000000000001,107009
FP009C01,Population - 2016,18161,"Greenane, Co.Cork, ",2022,2022,Number,1283.0,2AE196291F8813A3E055000000000001,47170
FP009C01,Population - 2016,27154,"Garmna, Co.Galway, ",2022,2022,Number,1283.0,2AE19629234613A3E055000000000001,67102
FP009C01,Population - 2016,05023,"Churchtown-Landscape, Co.Dublin, ",2022,2022,Number,1411.0,2AE196291CF813A3E055000000000001,267043
FP009C01,Population - 2016,09048,"Drumlish, Co.Longford, ",2022,2022,Number,1475.0,2AE1962918F513A3E055000000000001,137027
FP009C01,Population - 2016,31057,"Lissadill North, Co.Sligo, ",2022,2022,Number,1475.0,2AE19629199F13A3E055000000000001,207060
FP009C01,Population - 2016,18323,"Killeagh, Co.Cork, ",2022,2022,Number,1539.0,2AE19629219E13A3E055000000000001,47202
FP009C01,Population - 2016,27057,"Liscananaun, Co.Galway, ",2022,2022,Number,1539.0,2AE19629237E13A3E055000000000001,67165
FP009C01,Population - 2016,17064,"Tivoli A, Co.Cork, ",2022,2022,Number,1667.0,2AE1962921AE13A3E055000000000001,48064
FP009C01,Population - 2016,02026,"Beaumont F, Co.Dublin, ",2022,2022,Number,3590.0,2AE196291D2413A3E055000000000001,268026
FP009C01,Population - 2016,02009,"Ballybough A, Co.Dublin, ",2022,2022,Number,3718.0,2AE196291D0513A3E055000000000001,268009
FP009C01,Population - 2016,26007,"Eyre Square, Co.Galway, ",2022,2022,Number,4108.0,2AE19629236013A3E055000000000001,68007
FP009C01,Population - 2016,04031,"Portmarnock North, Co.Dublin, ",2022,2022,Number,4109.0,2AE196291DE513A3E055000000000001,267110
FP009C01,Population - 2016,02073,"Mountjoy A, Co.Dublin, ",2022,2022,Number,5389.0,2AE196291DA713A3E055000000000001,268104
FP009C01,Population - 2016,16134,"Killaloe, Co.Clare, ",2022,2022,Number,2055.0,2AE196291FAB13A3E055000000000001,37080
FP009C01,Population - 2016,32008,"Kingscourt, Co.Cavan, ",2022,2022,Number,3335.0,2AE196291D3613A3E055000000000001,27063
FP009C01,Population - 2016,15004,"Bray No. , Co.Wicklow, ",2022,2022,Number,6414.0,2AE196291EED13A3E055000000000001,257081
FP009C01,Population - 2016,18284,"Mitchelstown, Co.Cork, ",2022,2022,Number,5135.0,2AE1962921E113A3E055000000000001,47258
FP009C01,Population - 2016,02077,"North Dock B, Co.Dublin, ",2022,2022,Number,7695.0,2AE196291DB413A3E055000000000001,268108
FP009C01,Population - 2016,31064,"Aclare, Co.Sligo, ",2022,2022,Number,257.0,2AE196291A1013A3E055000000000001,207003
FP009C01,Population - 2016,16145,"Killanena, Co.Clare, ",2022,2022,Number,257.0,2AE196291FAC13A3E055000000000001,37081
FP009C01,Population - 2016,18137,"Kilcummer, Co.Cork, ",2022,2022,Number,257.0,2AE19629215113A3E055000000000001,47194
FP009C01,Population - 2016,25060,"Drumroe, Co.Waterford, ",2022,2022,Number,273.0,2AE196291B3813A3E055000000000001,227031
FP009C01,Population - 2016,13097,"Rahugh, Co.Westmeath, ",2022,2022,Number,273.0,2AE196291B5A13A3E055000000000001,237088
FP009C01,Population - 2016,13021,"Drumraney, Co.Westmeath, ",2022,2022,Number,273.0,2AE196291B8313A3E055000000000001,237038
FP009C01,Population - 2016,23160,"Cullen, Co.Tipperary, ",2022,2022,Number,289.0,2AE196291BF013A3E055000000000001,217063
FP009C01,Population - 2016,16062,"Magherareagh, Co.Clare, ",2022,2022,Number,289.0,2AE196291FA413A3E055000000000001,37117
FP009C01,Population - 2016,33023,"Loch Iascaigh, Co.Donegal, ",2022,2022,Number,289.0,2AE1962920FD13A3E055000000000001,57110
FP009C01,Population - 2016,19154,"Kilmurry, Co.Co.Kerry, ",2022,2022,Number,289.0,2AE1962922B613A3E055000000000001,77110
FP009C01,Population - 2016,19145,"Crinny, Co.Co.Kerry, ",2022,2022,Number,289.0,2AE1962923B113A3E055000000000001,77056
FP009C01,Population - 2016,08097,"Shrule, Co.Laois, ",2022,2022,Number,305.0,2AE1962916FF13A3E055000000000001,107090
FP009C01,Population - 2016,29026,"Lackan North, Co.Mayo, ",2022,2022,Number,305.0,2AE1962918C513A3E055000000000001,157112
FP009C01,Population - 2016,12009,"Derrinboy, Co.Offaly, ",2022,2022,Number,305.0,2AE196291A7313A3E055000000000001,187027
FP009C01,Population - 2016,27141,"Cloonkeen, Co.Galway, ",2022,2022,Number,305.0,2AE19629204A13A3E055000000000001,67065
FP009C01,Population - 2016,21046,"Rockhill, Co.Limerick, ",2022,2022,Number,321.0,2AE1962917D813A3E055000000000001,127128
FP009C01,Population - 2016,30067,"Cloonfower, Co.Roscommon, ",2022,2022,Number,321.0,2AE1962919A113A3E055000000000001,197037
FP009C01,Population - 2016,08042,"Ballycarroll, Co.Laois, ",2022,2022,Number,337.0,2AE1962916A413A3E055000000000001,107011
FP009C01,Population - 2016,29060,"Cnoc an Daimh, Co.Mayo, ",2022,2022,Number,337.0,2AE19629198513A3E055000000000001,157110
FP009C01,Population - 2016,22007,"Ballylusky, Co.Tipperary, ",2022,2022,Number,337.0,2AE19629199813A3E055000000000001,217019
FP009C01,Population - 2016,30050,"Rockingham, Co.Roscommon, ",2022,2022,Number,337.0,2AE1962919CA13A3E055000000000001,197095
FP009C01,Population - 2016,23153,"Ballycarron, Co.Tipperary, ",2022,2022,Number,337.0,2AE196291A3713A3E055000000000001,217014
FP009C01,Population - 2016,12012,"Dromoyle, Co.Offaly, ",2022,2022,Number,337.0,2AE196291A8113A3E055000000000001,187031
FP009C01,Population - 2016,34026,"Carrickatee, Co.Monaghan, ",2022,2022,Number,337.0,2AE196291A9613A3E055000000000001,177015
FP009C01,Population - 2016,25057,"Ballysaggartmore, Co.Waterford, ",2022,2022,Number,337.0,2AE196291C8A13A3E055000000000001,227014
FP009C01,Population - 2016,18273,"Kilcorney, Co.Cork, ",2022,2022,Number,337.0,2AE19629214113A3E055000000000001,47191
FP009C01,Population - 2016,27098,"Rahasane, Co.Galway, ",2022,2022,Number,337.0,2AE1962922F813A3E055000000000001,67190
FP009C01,Population - 2016,21001,"Abbeyville, Co.Limerick, ",2022,2022,Number,353.0,2AE19629175813A3E055000000000001,127002
FP009C01,Population - 2016,21084,"Caher, Co.Limerick, ",2022,2022,Number,353.0,2AE19629176413A3E055000000000001,127034
FP009C01,Population - 2016,24012,"Custom House A, Co.Waterford, ",2022,2022,Number,353.0,2AE196291B9313A3E055000000000001,228012
FP009C01,Population - 2016,16060,"Liscannor, Co.Clare, ",2022,2022,Number,353.0,2AE19629202613A3E055000000000001,37111
FP009C01,Population - 2016,19156,"Knockglass, Co.Co.Kerry, ",2022,2022,Number,353.0,2AE19629221013A3E055000000000001,77117
FP009C01,Population - 2016,12061,"Bawn, Co.Offaly, ",2022,2022,Number,369.0,2AE196291AF713A3E055000000000001,187011
FP009C01,Population - 2016,27135,"Annagh, Co.Galway, ",2022,2022,Number,369.0,2AE19629204E13A3E055000000000001,67008
FP009C01,Population - 2016,19117,"Lisselton, Co.Co.Kerry, ",2022,2022,Number,369.0,2AE19629224613A3E055000000000001,77126
FP009C01,Population - 2016,27100,"Aille, Co.Galway, ",2022,2022,Number,385.0,2AE19629204D13A3E055000000000001,67007
FP009C01,Population - 2016,07024,"Attanagh, Co.Kilkenny, ",2022,2022,Number,385.0,2AE1962922A813A3E055000000000001,97003
FP009C01,Population - 2016,27112,"Graigabbey, Co.Galway, ",2022,2022,Number,385.0,2AE19629234713A3E055000000000001,67103
FP009C01,Population - 2016,01053,"Marley, Co.Carlow, ",2022,2022,Number,401.0,2AE1962918A213A3E055000000000001,17032
FP009C01,Population - 2016,13105,"Tullaghan, Co.Westmeath, ",2022,2022,Number,417.0,2AE196291B9A13A3E055000000000001,237102
FP009C01,Population - 2016,16083,"Drumellihy, Co.Clare, ",2022,2022,Number,417.0,2AE196291FDD13A3E055000000000001,37052
FP009C01,Population - 2016,19122,"Rathea, Co.Co.Kerry, ",2022,2022,Number,417.0,2AE1962922A313A3E055000000000001,77147
FP009C01,Population - 2016,07023,"Whitechurch, Co.Kilkenny, ",2022,2022,Number,417.0,2AE19629241113A3E055000000000001,97112
FP009C01,Population - 2016,08032,"Killabban, Co.Laois, ",2022,2022,Number,433.0,2AE1962916CB13A3E055000000000001,107058
FP009C01,Population - 2016,21122,"Lismakeery, Co.Limerick, ",2022,2022,Number,433.0,2AE1962917C213A3E055000000000001,127107
FP009C01,Population - 2016,12039,"Clonmore, Co.Offaly, ",2022,2022,Number,433.0,2AE196291A5E13A3E055000000000001,187022
FP009C01,Population - 2016,12086,"Tinnycross, Co.Offaly, ",2022,2022,Number,433.0,2AE196291A7913A3E055000000000001,187084
FP009C01,Population - 2016,25049,"Mountkennedy, Co.Waterford, ",2022,2022,Number,433.0,2AE196291B1613A3E055000000000001,227072
FP009C01,Population - 2016,32058,"Derrin, Co.Cavan, ",2022,2022,Number,433.0,2AE196291E1013A3E055000000000001,27036
FP009C01,Population - 2016,18152,"Castlecor, Co.Cork, ",2022,2022,Number,433.0,2AE196291F7613A3E055000000000001,47081
FP009C01,Population - 2016,07108,"Kilmakevoge, Co.Kilkenny, ",2022,2022,Number,433.0,2AE1962923BD13A3E055000000000001,97069
FP009C01,Population - 2016,07021,"Tubbrid, Co.Kilkenny, ",2022,2022,Number,433.0,2AE1962923FF13A3E055000000000001,97103
FP009C01,Population - 2016,23167,"Kilfeakle, Co.Tipperary, ",2022,2022,Number,449.0,2AE196291C7813A3E055000000000001,217096
FP009C01,Population - 2016,07029,"Kilmacar, Co.Kilkenny, ",2022,2022,Number,449.0,2AE1962923B713A3E055000000000001,97067
FP009C01,Population - 2016,08058,"Jamestown, Co.Laois, ",2022,2022,Number,465.0,2AE1962916DC13A3E055000000000001,107054
FP009C01,Population - 2016,08025,"Raheen, Co.Laois, ",2022,2022,Number,465.0,2AE1962916F713A3E055000000000001,107081
FP009C01,Population - 2016,28040,"Drumkeeran, Co.Leitrim, ",2022,2022,Number,465.0,2AE19629171113A3E055000000000001,117029
FP009C01,Population - 2016,01026,"Grangeford, Co.Carlow, ",2022,2022,Number,465.0,2AE19629187E13A3E055000000000001,17021
FP009C01,Population - 2016,12011,"Doon, Co.Offaly, ",2022,2022,Number,465.0,2AE196291A7613A3E055000000000001,187030
FP009C01,Population - 2016,25016,"Kilmacomma, Co.Waterford, ",2022,2022,Number,465.0,2AE196291BA013A3E055000000000001,227057
FP009C01,Population - 2016,29018,"Deel, Co.Mayo, ",2022,2022,Number,481.0,2AE1962918D113A3E055000000000001,157070
FP009C01,Population - 2016,19038,"Cill Maoilchéadair, Co.Co.Kerry, ",2022,2022,Number,481.0,2AE1962922AA13A3E055000000000001,77108
FP009C01,Population - 2016,27125,"Leitrim, Co.Galway, ",2022,2022,Number,481.0,2AE19629235913A3E055000000000001,67160
FP009C01,Population - 2016,07082,"Powerstown, Co.Kilkenny, ",2022,2022,Number,481.0,2AE1962923DE13A3E055000000000001,97087
FP009C01,Population - 2016,16038,"Kilraghtis, Co.Clare, ",2022,2022,Number,497.0,2AE196291FF213A3E055000000000001,37097
FP009C01,Population - 2016,18265,"Caherbarnagh, Co.Cork, ",2022,2022,Number,514.0,2AE196291F2513A3E055000000000001,47062
FP009C01,Population - 2016,32064,"Kilconny, Co.Cavan, ",2022,2022,Number,546.0,2AE196291CDA13A3E055000000000001,27054
FP009C01,Population - 2016,27161,"An Turlach, Co.Galway, ",2022,2022,Number,546.0,2AE19629234113A3E055000000000001,67214
FP009C01,Population - 2016,29134,"Croaghpatrick, Co.Mayo, ",2022,2022,Number,578.0,2AE19629197813A3E055000000000001,157063
FP009C01,Population - 2016,23163,"Drumwood, Co.Tipperary, ",2022,2022,Number,578.0,2AE196291C0713A3E055000000000001,217071
FP009C01,Population - 2016,19149,"Kerryhead, Co.Co.Kerry, ",2022,2022,Number,578.0,2AE19629226013A3E055000000000001,77090
FP009C01,Population - 2016,31058,"Lissadill West, Co.Sligo, ",2022,2022,Number,610.0,2AE1962919A013A3E055000000000001,207061
FP009C01,Population - 2016,14057,"Killincooly, Co.Wexford, ",2022,2022,Number,610.0,2AE196291E5A13A3E055000000000001,247070
FP009C01,Population - 2016,18037,"Durrus West, Co.Cork, ",2022,2022,Number,610.0,2AE196291F2913A3E055000000000001,47148
FP009C01,Population - 2016,08059,"Kilcolmanbane, Co.Laois, ",2022,2022,Number,642.0,2AE1962916DE13A3E055000000000001,107056
FP009C01,Population - 2016,14094,"Artramon, Co.Wexford, ",2022,2022,Number,642.0,2AE196291BD313A3E055000000000001,247005
FP009C01,Population - 2016,22047,"Monsea, Co.Tipperary, ",2022,2022,Number,642.0,2AE196291C5913A3E055000000000001,217129
FP009C01,Population - 2016,18090,"Glenville, Co.Cork, ",2022,2022,Number,674.0,2AE196291F6313A3E055000000000001,47162
FP009C01,Population - 2016,19157,"Knocknagashel, Co.Co.Kerry, ",2022,2022,Number,706.0,2AE19629221B13A3E055000000000001,77118
FP009C01,Population - 2016,19164,"Scartaglin, Co.Co.Kerry, ",2022,2022,Number,706.0,2AE1962922B913A3E055000000000001,77151
FP009C01,Population - 2016,09045,"Cloonee, Co.Longford, ",2022,2022,Number,738.0,2AE1962917F113A3E055000000000001,137017
FP009C01,Population - 2016,33049,"Gleann Cholm Cille, Co.Donegal, ",2022,2022,Number,738.0,2AE19629206313A3E055000000000001,57072
FP009C01,Population - 2016,27183,"Ballinduff, Co.Galway, ",2022,2022,Number,738.0,2AE19629206813A3E055000000000001,67020
FP009C01,Population - 2016,18307,"Tullagh, Co.Cork, ",2022,2022,Number,738.0,2AE19629211C13A3E055000000000001,47313
FP009C01,Population - 2016,27113,"Grange, Co.Galway, ",2022,2022,Number,738.0,2AE19629234813A3E055000000000001,67104
FP009C01,Population - 2016,24008,"Bilberry, Co.Waterford, ",2022,2022,Number,802.0,2AE196291B8F13A3E055000000000001,228008
FP009C01,Population - 2016,33148,"Treantaghmucklagh, Co.Donegal, ",2022,2022,Number,802.0,2AE1962920ED13A3E055000000000001,57145
FP009C01,Population - 2016,32035,"Ardue, Co.Cavan, ",2022,2022,Number,866.0,2AE196291E0F13A3E055000000000001,27001
FP009C01,Population - 2016,33088,"Mintiaghs, Co.Donegal, ",2022,2022,Number,866.0,2AE19629207313A3E055000000000001,57122
FP009C01,Population - 2016,07058,"Shankill, Co.Kilkenny, ",2022,2022,Number,866.0,2AE1962923EF13A3E055000000000001,97096
FP009C01,Population - 2016,20034,"Shannon A, Co.Limerick, ",2022,2022,Number,994.0,2AE1962917FF13A3E055000000000001,128033
FP009C01,Population - 2016,05022,"Churchtown-Castle, Co.Dublin, ",2022,2022,Number,1476.0,2AE196291CF713A3E055000000000001,267042
FP009C01,Population - 2016,16151,"Quin, Co.Clare, ",2022,2022,Number,1476.0,2AE196291FEB13A3E055000000000001,37134
FP009C01,Population - 2016,17040,"Knockrea A, Co.Cork, ",2022,2022,Number,1476.0,2AE19629218413A3E055000000000001,48040
FP009C01,Population - 2016,31026,"Kilglass, Co.Sligo, ",2022,2022,Number,1604.0,2AE196291A2913A3E055000000000001,207047
FP009C01,Population - 2016,13079,"Kilbeggan, Co.Westmeath, ",2022,2022,Number,1604.0,2AE196291B0313A3E055000000000001,237058
FP009C01,Population - 2016,26022,"Wellpark, Co.Galway, ",2022,2022,Number,1668.0,2AE19629238613A3E055000000000001,68022
FP009C01,Population - 2016,03044,"Templeogue-Orwell, Co.Dublin, ",2022,2022,Number,2056.0,2AE196291CD413A3E055000000000001,267152
FP009C01,Population - 2016,03049,"Terenure-St. James, Co.Dublin, ",2022,2022,Number,2568.0,2AE196291CE713A3E055000000000001,267157
FP009C01,Population - 2016,02053,"Finglas North C, Co.Dublin, ",2022,2022,Number,3464.0,2AE196291D6C13A3E055000000000001,268065
FP009C01,Population - 2016,09001,"Longford No.  Urban, Co.Longford, ",2022,2022,Number,3592.0,2AE19629192513A3E055000000000001,137043
FP009C01,Population - 2016,10021,"Carlingford, Co.Louth, ",2022,2022,Number,2185.0,2AE19629195D13A3E055000000000001,147005
FP009C01,Population - 2016,02122,"Merchants Quay D, Co.Dublin, ",2022,2022,Number,2185.0,2AE196291DA413A3E055000000000001,268101
FP009C01,Population - 2016,17012,"Blackpool B, Co.Cork, ",2022,2022,Number,2185.0,2AE19629215E13A3E055000000000001,48012
FP009C01,Population - 2016,02035,"Cabra West C, Co.Dublin, ",2022,2022,Number,2953.0,2AE196291D2D13A3E055000000000001,268035
FP009C01,Population - 2016,02030,"Cabra East A, Co.Dublin, ",2022,2022,Number,5650.0,2AE196291D2813A3E055000000000001,268030
FP009C01,Population - 2016,18092,"Inishkenny, Co.Cork, ",2022,2022,Number,5650.0,2AE196291F0413A3E055000000000001,47178
